game_id,na_sales_in_millions,pal_sales_in_millions,japan_sales_in_millions,other_sales_in_millions,global_sales_in_millions,total_shipped_in_millions
19149,0.17,0.12,,0.02,0.31,
19150,,,0.31,,0.31,
19151,0.29,0.0,,0.02,0.31,
19152,0.22,0.08,,0.01,0.31,
19153,,,0.31,,0.31,
19154,,,0.31,,0.31,
19155,0.23,0.07,,0.01,0.31,
19156,0.15,0.12,,0.04,0.31,
19157,0.27,0.02,,0.02,0.31,
19158,,0.3,,0.02,0.31,
19159,,0.22,0.05,0.04,0.31,
19160,0.25,0.06,,0.0,0.31,
19161,,,0.26,0.05,0.31,
19162,0.28,,0.0,0.03,0.31,
19163,,,0.31,,0.31,
19164,0.28,0.0,,0.02,0.31,
19165,0.15,0.12,,0.04,0.31,
19166,0.17,0.12,,0.02,0.31,
19167,0.09,0.19,,0.03,0.31,
19168,0.28,,,0.02,0.31,
19169,0.15,0.12,,0.04,0.31,
19170,0.28,0.0,0.0,0.02,0.31,
19171,0.24,0.02,0.01,0.03,0.3,
19172,0.08,0.2,,0.03,0.3,
19173,,,0.3,0.0,0.3,
19174,,,0.3,0.0,0.3,
19175,0.15,0.11,,0.04,0.3,
19176,0.23,0.06,,0.01,0.3,
19177,0.14,0.13,,0.03,0.3,
19178,,,0.3,,0.3,
19179,0.22,0.05,,0.03,0.3,
19180,,0.28,,0.02,0.3,
19181,,,0.29,0.01,0.3,
19182,,,0.3,,0.3,
19183,0.24,0.03,,0.02,0.3,
19184,0.14,0.11,,0.04,0.3,
19185,0.06,0.21,,0.02,0.3,
19186,0.22,0.06,,0.01,0.3,
19187,0.28,0.02,,0.0,0.29,
19188,,,,,,0.29
19189,,,0.29,0.01,0.29,
19190,0.22,0.06,,0.01,0.29,
19191,0.1,0.16,,0.03,0.29,
19192,0.16,0.11,,0.02,0.29,
19193,0.23,0.06,,0.01,0.29,
19194,,,0.27,0.02,0.29,
19195,0.27,0.0,,0.02,0.29,
19196,,,0.29,0.0,0.29,
19197,0.26,,,0.03,0.29,
19198,,,0.29,,0.29,
19199,0.23,0.06,,0.0,0.29,
19200,0.26,0.01,,0.02,0.29,
19201,0.22,0.06,,0.01,0.29,
19202,0.16,0.11,,0.02,0.29,
19203,0.23,,0.04,0.02,0.29,
19204,0.16,0.11,,0.02,0.29,
19205,0.14,0.11,,0.04,0.29,
19206,,,0.29,,0.29,
19207,0.21,0.06,,0.01,0.29,
19208,0.16,0.11,,0.02,0.29,
19209,0.18,0.06,,0.04,0.29,
19210,0.2,0.08,,0.01,0.28,
19211,,,0.28,0.0,0.28,
19212,0.22,0.03,,0.03,0.28,
19213,0.21,0.06,,0.01,0.28,
19214,,,0.28,,0.28,
19215,0.26,0.0,,0.02,0.28,
19216,0.25,0.01,0.0,0.02,0.28,
19217,0.27,0.01,,0.0,0.28,
19218,,,0.28,,0.28,
19219,0.26,0.0,,0.02,0.28,
19220,0.26,,,0.02,0.28,
19221,0.24,0.02,,0.02,0.28,
19222,0.14,0.11,,0.04,0.28,
19223,,,,,,0.28
19224,0.21,0.06,,0.01,0.28,
19225,0.16,0.11,,0.02,0.28,
19226,,,0.28,0.0,0.28,
19227,0.14,0.11,,0.04,0.28,
19228,0.14,0.11,,0.04,0.28,
19229,0.14,0.11,,0.04,0.28,
19230,0.03,0.21,,0.04,0.28,
19231,0.16,0.09,,0.02,0.28,
19232,0.14,0.11,,0.04,0.28,
19233,0.21,0.06,,0.01,0.28,
19234,0.14,0.11,,0.04,0.28,
19235,0.14,0.11,,0.04,0.28,
19236,,,0.27,0.01,0.28,
19237,0.24,0.01,,0.02,0.28,
19238,0.13,0.11,,0.04,0.27,
19239,0.04,0.12,0.08,0.03,0.27,
19240,0.13,0.1,,0.04,0.27,
19241,0.17,0.05,,0.05,0.27,
19242,,0.08,0.18,0.02,0.27,
19243,0.25,,,0.02,0.27,
19244,0.2,0.06,,0.01,0.27,
19245,0.15,0.1,,0.02,0.27,
19246,0.15,0.1,,0.02,0.27,
19247,0.13,0.1,,0.03,0.27,
19248,,,0.27,,0.27,
19249,0.15,0.1,,0.02,0.27,
19250,0.18,0.06,,0.03,0.27,
19251,,,0.27,,0.27,
19252,0.25,0.0,,0.02,0.27,
19253,0.23,0.02,,0.02,0.27,
19254,0.2,0.04,,0.03,0.27,
19255,0.0,0.22,0.05,,0.27,
19256,0.2,0.06,,0.01,0.27,
19257,,,0.27,0.0,0.27,
19258,0.25,0.02,,0.0,0.27,
19259,0.25,0.02,,0.0,0.27,
19260,0.19,0.07,,0.0,0.27,
19261,0.24,0.0,,0.02,0.27,
19262,,,0.27,,0.27,
19263,0.21,0.05,,0.01,0.27,
19264,0.14,0.1,,0.03,0.27,
19265,,,0.25,0.02,0.27,
19266,0.18,0.08,,,0.27,
19267,0.23,0.03,,,0.27,
19268,0.15,0.1,,0.02,0.27,
19269,0.25,,,0.02,0.27,
19270,0.2,0.06,,0.01,0.27,
19271,0.24,,,0.02,0.27,
19272,0.24,,0.01,0.02,0.27,
19273,,,0.27,,0.27,
19274,0.13,0.1,,0.03,0.27,
19275,0.2,0.06,,0.01,0.27,
19276,,,0.25,0.02,0.27,
19277,0.24,,,0.02,0.26,
19278,0.05,0.19,,0.02,0.26,
19279,,,0.26,,0.26,
19280,,,0.25,0.02,0.26,
19281,0.15,0.1,,0.02,0.26,
19282,0.13,0.1,,0.03,0.26,
19283,0.24,,,0.02,0.26,
19284,,0.01,0.25,0.0,0.26,
19285,,,0.26,,0.26,
19286,0.24,,,0.02,0.26,
19287,,,0.25,0.01,0.26,
19288,0.13,0.1,,0.03,0.26,
19289,0.24,0.0,,0.02,0.26,
19290,0.13,0.1,,0.03,0.26,
19291,,0.25,,0.01,0.26,
19292,0.14,0.1,,0.02,0.26,
19293,0.19,0.06,,0.01,0.26,
19294,0.24,0.01,,0.0,0.26,
19295,0.12,0.01,,0.13,0.26,
19296,0.17,0.06,,0.02,0.26,
19297,,,0.26,,0.26,
19298,0.24,0.0,,0.02,0.26,
19299,,,0.26,,0.26,
19300,0.2,0.05,,0.01,0.26,
19301,0.19,0.06,,0.01,0.26,
19302,0.14,0.1,,0.02,0.26,
19303,0.13,0.1,,0.03,0.26,
19304,0.24,,,0.02,0.26,
19305,0.2,0.05,,0.01,0.26,
19306,,,0.24,0.02,0.25,
19307,0.12,0.1,,0.03,0.25,
19308,0.16,0.06,,0.03,0.25,
19309,,,0.25,,0.25,
19310,0.19,0.05,,0.01,0.25,
19311,0.2,0.04,,0.01,0.25,
19312,0.12,0.1,,0.03,0.25,
19313,0.08,0.16,,0.02,0.25,
19314,0.15,0.02,0.06,0.02,0.25,
19315,0.19,0.05,,0.01,0.25,
19316,0.06,0.13,,0.06,0.25,
19317,,0.2,,0.05,0.25,
19318,0.2,0.05,,0.0,0.25,
19319,0.2,0.05,,0.0,0.25,
19320,0.23,0.02,,0.0,0.25,
19321,0.22,0.01,,0.02,0.25,
19322,0.23,0.02,,0.0,0.25,
19323,,,,,,0.25
19324,0.11,0.12,,0.03,0.25,
19325,,,0.25,,0.25,
19326,0.12,0.1,,0.03,0.25,
19327,0.15,0.05,,0.04,0.25,
19328,,,0.25,0.0,0.25,
19329,0.14,0.08,,0.02,0.25,
19330,0.17,0.06,,0.02,0.25,
19331,0.14,0.09,,0.02,0.25,
19332,0.16,0.04,,0.04,0.25,
19333,,,0.24,0.01,0.25,
19334,,,0.25,,0.25,
19335,0.23,,,0.02,0.25,
19336,0.13,0.09,,0.02,0.25,
19337,0.19,0.05,,0.01,0.25,
19338,,0.19,,0.05,0.25,
19339,0.2,,,0.05,0.24,
19340,0.23,,,0.02,0.24,
19341,,,0.23,0.02,0.24,
19342,0.04,0.03,0.16,0.02,0.24,
19343,0.23,,,0.02,0.24,
19344,0.12,0.09,0.01,0.02,0.24,
19345,0.12,0.09,,0.03,0.24,
19346,,,0.23,0.02,0.24,
19347,0.21,0.0,0.01,0.02,0.24,
19348,,,0.24,,0.24,
19349,,,0.24,,0.24,
19350,,,0.24,,0.24,
19351,0.12,0.09,,0.03,0.24,
19352,0.18,0.05,,0.01,0.24,
19353,0.17,0.06,,0.0,0.24,
19354,,,0.24,,0.24,
19355,0.21,0.01,,0.02,0.24,
19356,0.06,0.13,,0.04,0.24,
19357,0.19,0.02,,0.02,0.24,
19358,0.17,0.03,,0.03,0.24,
19359,0.02,0.21,,0.01,0.24,
19360,0.13,0.09,,0.02,0.24,
19361,0.12,0.07,,0.05,0.24,
19362,0.18,0.05,,0.01,0.24,
19363,0.19,0.0,0.03,0.02,0.24,
19364,0.09,0.1,,0.04,0.24,
19365,0.08,0.0,0.13,0.02,0.23,
19366,0.14,0.08,,0.02,0.23,
19367,0.21,,,0.02,0.23,
19368,0.21,,,0.02,0.23,
19369,,,0.23,0.0,0.23,
19370,,0.23,,0.01,0.23,
19371,0.17,0.05,,0.01,0.23,
19372,0.11,0.08,,0.04,0.23,
19373,,,0.23,,0.23,
19374,0.22,0.01,,0.0,0.23,
19375,0.11,0.09,,0.03,0.23,
19376,0.11,0.09,,0.03,0.23,
19377,0.21,0.0,,0.02,0.23,
19378,0.21,0.0,,0.02,0.23,
19379,0.13,0.09,,0.02,0.23,
19380,0.17,0.06,,0.0,0.23,
19381,0.11,0.09,,0.03,0.23,
19382,0.19,0.02,,0.02,0.23,
19383,0.21,,,0.02,0.23,
19384,0.11,0.09,,0.03,0.23,
19385,,,0.23,,0.23,
19386,0.21,,,0.02,0.23,
19387,0.14,0.07,,0.02,0.23,
19388,,,0.23,,0.23,
19389,,,0.23,,0.23,
19390,0.11,0.09,,0.03,0.23,
19391,0.18,0.05,,0.01,0.23,
19392,0.21,0.0,,0.02,0.23,
19393,0.21,,,0.02,0.23,
19394,0.2,0.01,,0.02,0.23,
19395,0.11,0.09,,0.03,0.23,
19396,0.11,0.09,,0.03,0.23,
19397,0.11,0.09,,0.03,0.23,
19398,0.08,0.13,,0.02,0.23,
19399,0.21,0.0,,0.02,0.23,
19400,0.07,0.1,0.03,0.02,0.22,
19401,0.21,,,0.02,0.22,
19402,0.2,0.0,,0.02,0.22,
19403,0.11,0.09,,0.03,0.22,
19404,0.18,0.02,,0.02,0.22,
19405,0.17,0.04,,0.01,0.22,
19406,0.16,0.06,,0.0,0.22,
19407,0.12,0.08,,0.01,0.22,
19408,0.14,0.01,0.07,0.01,0.22,
19409,0.2,0.0,,0.02,0.22,
19410,0.12,0.08,,0.01,0.22,
19411,0.2,0.0,,0.02,0.22,
19412,,,0.22,0.0,0.22,
19413,0.19,0.02,,0.02,0.22,
19414,0.12,0.08,,0.01,0.22,
19415,0.12,0.08,,0.01,0.22,
19416,0.17,0.04,,0.01,0.22,
19417,0.2,,,0.02,0.22,
19418,0.11,0.08,,0.03,0.22,
19419,0.11,0.08,,0.03,0.22,
19420,0.2,,,0.02,0.22,
19421,,,0.22,,0.22,
19422,0.17,0.04,,0.01,0.22,
19423,0.12,0.08,,0.01,0.22,
19424,,,0.22,,0.22,
19425,0.18,0.02,,0.02,0.22,
19426,,,0.22,,0.22,
19427,,0.2,,0.01,0.22,
19428,0.1,0.08,,0.03,0.22,
19429,0.12,0.08,,0.01,0.21,
19430,0.11,0.08,,0.03,0.21,
19431,0.12,0.08,,0.01,0.21,
19432,0.19,,,0.02,0.21,
19433,0.2,,,0.02,0.21,
19434,,,0.21,,0.21,
19435,,,0.21,,0.21,
19436,0.2,,,0.02,0.21,
19437,0.2,,,0.02,0.21,
19438,0.2,,,0.02,0.21,
19439,0.2,0.0,,0.02,0.21,
19440,0.16,0.05,,0.01,0.21,
19441,0.19,0.01,,0.02,0.21,
19442,0.2,,,0.02,0.21,
19443,0.2,0.01,,0.0,0.21,
19444,0.19,0.01,,0.02,0.21,
19445,0.2,,,0.02,0.21,
19446,0.07,0.13,,0.02,0.21,
19447,0.08,0.08,0.03,0.02,0.21,
19448,,0.17,,0.04,0.21,
19449,0.19,,,0.02,0.21,
19450,0.16,0.05,,0.01,0.21,
19451,0.13,0.05,,0.04,0.21,
19452,,,0.21,,0.21,
19453,0.06,0.05,0.08,0.02,0.21,
19454,0.16,0.04,,0.01,0.21,
19455,0.16,0.04,,0.01,0.21,
19456,0.18,0.01,,0.02,0.21,
19457,0.1,0.08,,0.03,0.21,
19458,0.19,0.0,,0.02,0.21,
19459,0.19,,,0.02,0.21,
19460,0.18,,,0.02,0.21,
19461,0.19,,,0.02,0.21,
19462,0.15,0.04,,0.01,0.21,
19463,0.19,,,0.02,0.21,
19464,0.1,0.08,,0.03,0.21,
19465,,,0.21,,0.21,
19466,0.04,0.03,0.12,0.01,0.21,
19467,0.15,0.04,,0.01,0.21,
19468,,,0.21,,0.21,
19469,0.1,0.08,,0.03,0.2,
19470,0.15,0.04,,0.01,0.2,
19471,,,0.2,,0.2,
19472,0.15,0.03,,0.02,0.2,
19473,0.1,0.08,,0.03,0.2,
19474,,,0.2,,0.2,
19475,0.18,,,0.02,0.2,
19476,0.15,0.04,,0.01,0.2,
19477,0.14,0.05,,0.0,0.2,
19478,0.1,0.08,,0.03,0.2,
19479,0.12,0.05,,0.03,0.2,
19480,0.15,0.04,,0.01,0.2,
19481,0.14,0.05,,0.0,0.2,
19482,0.17,,,0.03,0.2,
19483,0.14,0.04,,0.01,0.2,
19484,0.15,0.04,,0.01,0.2,
19485,0.1,0.08,,0.03,0.2,
19486,0.18,,,0.02,0.2,
19487,,,0.17,0.03,0.2,
19488,,,,,,0.2
19489,0.16,0.04,,0.0,0.2,
19490,0.16,0.04,,0.0,0.2,
19491,0.19,,,0.01,0.2,
19492,,0.19,,0.01,0.2,
19493,0.1,0.08,,0.03,0.2,
19494,0.15,0.04,,0.01,0.2,
19495,,,0.2,,0.2,
19496,0.1,0.08,,0.03,0.2,
19497,0.12,0.06,,0.02,0.2,
19498,0.15,0.04,,0.01,0.2,
19499,,,0.2,,0.2,
19500,0.15,0.04,,0.01,0.2,
19501,,,0.2,,0.2,
19502,,,0.2,0.0,0.2,
19503,0.14,0.05,,0.0,0.2,
19504,0.14,0.04,,0.02,0.2,
19505,,,0.2,,0.2,
19506,0.18,,,0.01,0.2,
19507,,,0.2,,0.2,
19508,0.1,0.07,,0.02,0.2,
19509,0.18,0.0,,0.02,0.19,
19510,,,0.19,,0.19,
19511,,,0.18,0.01,0.19,
19512,0.09,0.07,,0.02,0.19,
19513,,,0.19,0.0,0.19,
19514,,,0.19,0.0,0.19,
19515,,0.18,,0.01,0.19,
19516,0.14,0.05,,0.0,0.19,
19517,,0.15,,0.04,0.19,
19518,,,0.19,0.0,0.19,
19519,0.09,0.07,,0.02,0.19,
19520,,,0.19,,0.19,
19521,0.15,,,0.04,0.19,
19522,0.14,0.04,,0.01,0.19,
19523,,,0.19,0.0,0.19,
19524,,,,,,0.19
19525,0.09,0.07,,0.02,0.19,
19526,0.14,0.05,,0.0,0.19,
19527,0.18,,,0.01,0.19,
19528,,,0.19,,0.19,
19529,0.09,0.07,,0.02,0.19,
19530,0.11,0.05,,0.03,0.19,
19531,0.09,0.07,,0.02,0.19,
19532,0.12,,0.06,0.01,0.19,
19533,0.18,0.01,,0.0,0.19,
19534,0.1,0.07,,0.01,0.19,
19535,,,0.18,0.01,0.19,
19536,0.1,0.07,,0.01,0.19,
19537,0.15,,,0.04,0.19,
19538,,,0.19,,0.19,
19539,,,0.19,,0.19,
19540,0.17,,,0.02,0.19,
19541,,,0.19,,0.19,
19542,0.17,0.0,,0.01,0.19,
19543,0.18,,,0.01,0.19,
19544,0.09,0.07,,0.02,0.19,
19545,0.14,0.04,,0.01,0.19,
19546,,,0.19,,0.19,
19547,0.14,0.03,,0.01,0.19,
19548,0.13,0.05,,0.01,0.19,
19549,0.17,,,0.01,0.18,
19550,,0.18,,0.01,0.18,
19551,0.13,0.05,,0.0,0.18,
19552,0.08,0.09,,0.01,0.18,
19553,0.1,0.07,,0.01,0.18,
19554,,,0.18,,0.18,
19555,0.13,0.04,,0.01,0.18,
19556,0.1,0.05,,0.02,0.18,
19557,,,0.18,,0.18,
19558,,0.0,,0.18,0.18,
19559,0.04,0.01,0.13,,0.18,
19560,0.17,,,0.01,0.18,
19561,0.14,0.04,,0.0,0.18,
19562,0.1,0.06,,0.02,0.18,
19563,,,0.18,,0.18,
19564,0.08,0.08,,0.02,0.18,
19565,0.05,0.02,0.1,0.01,0.18,
19566,0.13,0.03,,0.01,0.18,
19567,0.16,,,0.02,0.18,
19568,,,0.18,0.0,0.18,
19569,0.13,0.05,,0.0,0.18,
19570,0.14,0.04,,0.0,0.18,
19571,0.16,,,0.02,0.18,
19572,0.1,0.07,,0.01,0.18,
19573,0.09,0.07,,0.02,0.18,
19574,0.16,,,0.01,0.18,
19575,0.04,0.03,0.1,0.01,0.18,
19576,,0.15,,0.03,0.18,
19577,0.13,0.05,,0.0,0.18,
19578,0.09,0.07,,0.02,0.18,
19579,0.13,0.05,,0.0,0.18,
19580,0.16,,,0.01,0.18,
19581,0.1,0.07,,0.01,0.18,
19582,0.13,0.05,,0.0,0.18,
19583,0.13,0.04,,0.01,0.18,
19584,0.16,,,0.02,0.18,
19585,0.13,0.04,,0.01,0.18,
19586,,,0.18,,0.18,
19587,0.13,0.04,,0.01,0.18,
19588,0.09,0.07,,0.02,0.18,
19589,0.09,0.07,,0.02,0.17,
19590,0.16,,,0.01,0.17,
19591,0.09,0.07,,0.02,0.17,
19592,0.12,0.05,,0.0,0.17,
19593,0.09,0.07,,0.02,0.17,
19594,,0.0,0.17,0.0,0.17,
19595,0.16,,0.0,0.01,0.17,
19596,0.14,0.02,,0.01,0.17,
19597,0.13,0.03,,0.0,0.17,
19598,0.08,0.07,,0.02,0.17,
19599,0.13,0.04,,0.01,0.17,
19600,0.16,,,0.01,0.17,
19601,0.16,,,0.01,0.17,
19602,0.08,0.07,,0.02,0.17,
19603,0.16,,,0.02,0.17,
19604,0.16,,,0.01,0.17,
19605,,0.02,0.14,0.01,0.17,
19606,0.12,0.05,,0.0,0.17,
19607,0.15,0.01,,0.01,0.17,
19608,,,0.17,0.0,0.17,
19609,0.08,0.07,,0.02,0.17,
19610,0.08,0.07,,0.02,0.17,
19611,,,0.17,,0.17,
19612,,,0.17,,0.17,
19613,0.15,0.0,,0.01,0.17,
19614,0.16,,,0.01,0.17,
19615,,0.16,,0.01,0.17,
19616,0.13,0.02,,0.02,0.17,
19617,0.08,0.06,,0.02,0.17,
19618,0.05,0.04,0.06,0.01,0.17,
19619,0.16,,,0.01,0.17,
19620,0.13,0.03,,0.0,0.17,
19621,0.16,,,0.01,0.17,
19622,0.08,0.06,,0.02,0.17,
19623,0.09,0.06,,0.01,0.17,
19624,0.07,0.06,0.02,0.02,0.17,
19625,0.14,,,0.03,0.17,
19626,0.16,,,0.01,0.17,
19627,0.15,0.0,,0.01,0.17,
19628,0.13,0.01,0.0,0.02,0.17,
19629,0.15,,,0.01,0.17,
19630,0.16,,,0.01,0.17,
19631,,,0.17,,0.17,
19632,0.15,,,0.02,0.17,
19633,0.08,0.06,,0.02,0.17,
19634,0.06,0.1,,0.01,0.17,
19635,,,0.17,,0.17,
19636,0.13,0.02,,0.01,0.17,
19637,0.15,0.0,,0.01,0.16,
19638,0.08,0.06,,0.02,0.16,
19639,0.08,0.06,,0.02,0.16,
19640,0.15,,,0.01,0.16,
19641,0.12,0.04,,0.0,0.16,
19642,,,0.15,0.01,0.16,
19643,,,0.15,0.01,0.16,
19644,0.11,0.0,0.04,0.01,0.16,
19645,0.08,0.06,,0.02,0.16,
19646,,,0.16,0.0,0.16,
19647,0.15,,,0.01,0.16,
19648,,,0.16,,0.16,
19649,,,0.16,0.0,0.16,
19650,0.15,0.0,,0.01,0.16,
19651,,,0.15,0.01,0.16,
19652,,,0.12,0.04,0.16,
19653,0.15,0.0,,0.01,0.16,
19654,0.12,0.03,,0.01,0.16,
19655,,,0.16,,0.16,
19656,0.15,0.0,,0.01,0.16,
19657,,,0.16,,0.16,
19658,0.09,0.06,,0.01,0.16,
19659,,,0.16,,0.16,
19660,0.09,0.06,,0.01,0.16,
19661,,,0.15,0.01,0.16,
19662,0.1,0.05,,0.01,0.16,
19663,0.09,0.05,,0.02,0.16,
19664,0.15,,,0.01,0.16,
19665,,,0.16,,0.16,
19666,0.14,0.01,,0.01,0.16,
19667,0.15,,,0.01,0.16,
19668,0.09,0.06,,0.01,0.16,
19669,0.12,0.03,,0.0,0.16,
19670,0.13,0.02,,0.01,0.16,
19671,0.08,0.05,,0.03,0.16,
19672,0.12,0.03,,0.0,0.16,
19673,0.12,0.03,,0.01,0.16,
19674,,,0.16,,0.16,
19675,0.11,0.04,,0.0,0.16,
19676,,,0.14,0.01,0.15,
19677,0.11,0.03,,0.02,0.15,
19678,0.14,,,0.01,0.15,
19679,0.14,,,0.01,0.15,
19680,0.14,,,0.01,0.15,
19681,0.14,,,0.01,0.15,
19682,0.12,0.03,,0.0,0.15,
19683,0.12,0.03,,0.0,0.15,
19684,0.14,0.01,,0.0,0.15,
19685,,,0.15,,0.15,
19686,0.13,0.01,,0.01,0.15,
19687,0.14,,,0.01,0.15,
19688,0.07,0.06,,0.02,0.15,
19689,,,0.15,,0.15,
19690,0.14,,,0.01,0.15,
19691,0.14,,,0.01,0.15,
19692,0.05,0.04,0.05,0.01,0.15,
19693,0.04,0.1,,0.01,0.15,
19694,,,0.15,,0.15,
19695,0.11,0.03,,0.01,0.15,
19696,0.13,,,0.02,0.15,
19697,0.08,0.06,,0.01,0.15,
19698,0.11,0.02,0.01,0.01,0.15,
19699,,,0.15,0.0,0.15,
19700,0.07,0.06,,0.02,0.15,
19701,0.13,,,0.02,0.15,
19702,,,0.15,,0.15,
19703,0.13,,,0.02,0.15,
19704,,,0.15,,0.15,
19705,0.07,0.06,,0.02,0.15,
19706,,,0.15,0.0,0.15,
19707,0.12,0.03,,0.0,0.15,
19708,0.07,0.07,,0.01,0.15,
19709,0.14,,,0.01,0.15,
19710,,,0.15,,0.15,
19711,0.11,0.04,,0.0,0.15,
19712,,,0.14,0.01,0.15,
19713,0.14,,,0.01,0.15,
19714,,,0.14,0.01,0.15,
19715,,,0.15,,0.15,
19716,0.07,0.06,,0.02,0.15,
19717,0.11,0.03,,0.01,0.15,
19718,0.11,0.02,,0.01,0.15,
19719,0.11,0.03,,0.01,0.15,
19720,,,0.14,0.0,0.15,
19721,0.14,,,0.01,0.15,
19722,0.11,,,0.04,0.15,
19723,0.07,0.06,,0.02,0.15,
19724,0.13,0.0,,0.01,0.15,
19725,0.11,0.03,,0.0,0.15,
19726,,,0.14,0.0,0.14,
19727,0.08,0.05,,0.01,0.14,
19728,0.11,0.02,,0.01,0.14,
19729,0.07,0.06,,0.02,0.14,
19730,0.13,,,0.01,0.14,
19731,,,0.14,,0.14,
19732,0.11,0.03,,0.0,0.14,
19733,0.12,0.02,,0.01,0.14,
19734,0.07,0.05,,0.02,0.14,
19735,0.04,0.08,,0.02,0.14,
19736,0.11,0.03,,0.01,0.14,
19737,0.11,0.03,,0.01,0.14,
19738,,0.12,,0.02,0.14,
19739,0.13,,,0.01,0.14,
19740,0.09,,0.04,0.01,0.14,
19741,0.13,,,0.01,0.14,
19742,,,0.14,,0.14,
19743,0.11,0.03,,0.01,0.14,
19744,0.07,0.05,,0.02,0.14,
19745,,,,,,0.14
19746,0.13,,,0.01,0.14,
19747,0.07,0.05,,0.02,0.14,
19748,0.05,0.08,,0.01,0.14,
19749,0.05,0.08,,0.01,0.14,
19750,0.13,,,0.01,0.14,
19751,0.07,0.05,,0.02,0.14,
19752,0.08,0.05,,0.01,0.14,
19753,0.11,0.03,,0.0,0.14,
19754,0.13,,,0.01,0.14,
19755,0.13,,,0.01,0.14,
19756,0.13,0.0,,0.01,0.14,
19757,0.08,0.05,,0.01,0.14,
19758,0.13,,,0.01,0.14,
19759,0.08,0.05,,0.01,0.14,
19760,,,0.14,,0.14,
19761,0.08,0.05,,0.01,0.14,
19762,0.11,0.03,,0.0,0.14,
19763,,,0.14,,0.14,
19764,0.11,0.03,,0.0,0.14,
19765,,,0.14,,0.14,
19766,0.08,0.04,,0.01,0.14,
19767,0.07,0.05,,0.02,0.14,
19768,,,0.14,,0.14,
19769,0.13,,,0.01,0.14,
19770,,,,,,0.14
19771,0.1,0.03,,0.0,0.14,
19772,0.07,0.05,,0.02,0.14,
19773,0.08,0.05,,0.01,0.14,
19774,0.1,0.03,,0.0,0.14,
19775,0.07,0.05,,0.02,0.14,
19776,0.1,0.03,,0.0,0.14,
19777,0.07,0.05,,0.01,0.14,
19778,0.11,0.02,,0.01,0.14,
19779,0.13,,,0.01,0.13,
19780,0.07,0.05,,0.01,0.13,
19781,0.12,0.0,,0.01,0.13,
19782,0.12,,,0.01,0.13,
19783,,0.12,,0.02,0.13,
19784,0.1,0.04,,0.0,0.13,
19785,,,0.13,,0.13,
19786,0.07,0.05,,0.02,0.13,
19787,0.09,0.02,,0.02,0.13,
19788,0.11,0.01,,0.01,0.13,
19789,,,0.13,,0.13,
19790,0.07,0.05,,0.01,0.13,
19791,,,,,,0.13
19792,0.07,0.05,,0.02,0.13,
19793,0.11,0.01,,0.01,0.13,
19794,0.07,0.05,,0.01,0.13,
19795,0.1,0.03,,0.0,0.13,
19796,0.06,0.05,,0.02,0.13,
19797,0.12,,,0.01,0.13,
19798,0.07,0.05,,0.01,0.13,
19799,0.1,0.03,,0.0,0.13,
19800,0.12,,,0.01,0.13,
19801,,,0.13,,0.13,
19802,0.07,0.05,,0.01,0.13,
19803,,,0.13,,0.13,
19804,0.12,0.0,,0.01,0.13,
19805,0.12,,,0.01,0.13,
19806,0.11,,0.01,0.01,0.13,
19807,0.12,,,0.01,0.13,
19808,,,0.13,,0.13,
19809,0.07,0.05,,0.01,0.13,
19810,0.07,0.05,,0.01,0.13,
19811,0.12,0.01,,0.0,0.13,
19812,,0.09,,0.04,0.13,
19813,0.12,0.0,,0.01,0.13,
19814,0.12,0.01,,0.0,0.13,
19815,0.12,0.0,,0.01,0.13,
19816,0.1,0.03,,0.0,0.13,
19817,0.05,0.06,,0.02,0.13,
19818,0.11,0.01,,0.01,0.13,
19819,,,0.12,0.01,0.13,
19820,0.06,0.05,,0.02,0.13,
19821,0.12,,,0.01,0.13,
19822,0.05,0.06,,0.02,0.13,
19823,0.1,0.03,,0.0,0.13,
19824,0.1,0.03,,0.0,0.13,
19825,,,0.13,,0.13,
19826,0.07,0.05,,0.01,0.13,
19827,0.06,0.05,,0.02,0.13,
19828,,,0.12,0.0,0.13,
19829,0.07,0.05,,0.01,0.13,
19830,0.09,0.03,,0.0,0.13,
19831,0.12,,,0.01,0.13,
19832,0.09,0.03,,0.0,0.13,
19833,,0.11,,0.02,0.13,
19834,0.06,0.05,,0.02,0.13,
19835,,,0.13,,0.13,
19836,,,0.12,0.01,0.13,
19837,0.07,0.05,,0.01,0.13,
19838,0.11,0.0,,0.01,0.13,
19839,0.01,0.09,,0.02,0.13,
19840,0.07,0.05,,0.01,0.12,
19841,,,0.12,,0.12,
19842,0.03,0.08,,0.01,0.12,
19843,,,0.12,,0.12,
19844,0.09,0.03,,0.0,0.12,
19845,0.11,,,0.01,0.12,
19846,0.11,,,0.01,0.12,
19847,0.11,,,0.01,0.12,
19848,,0.1,,0.03,0.12,
19849,0.09,0.03,,0.0,0.12,
19850,0.11,,,0.01,0.12,
19851,0.11,,,0.01,0.12,
19852,0.11,,,0.01,0.12,
19853,0.11,,,0.01,0.12,
19854,0.11,,,0.01,0.12,
19855,,,0.12,,0.12,
19856,,,0.11,0.01,0.12,
19857,0.11,,,0.01,0.12,
19858,0.09,0.02,,0.0,0.12,
19859,0.05,0.07,,0.01,0.12,
19860,0.1,,,0.02,0.12,
19861,0.11,0.01,,0.0,0.12,
19862,,,0.12,,0.12,
